ERR1465792	ERR1367652	0
ERR1664641	ERR1664630	10.1340623878835
ERR1664641	ERR1664631	10.1310362743997
ERR1664641	ERR1664632	10.1307425357549
ERR1664641	ERR1664633	10.1326527611243
ERR1664641	ERR1664634	10.1315198166939
ERR1664642	ERR1664621	5.09989545216937
ERR1664642	ERR1664635	9.14092559594913
ERR1664642	ERR1664636	8.11853567152698
ERR1664642	ERR1664637	9.13437526753312
ERR1664642	ERR1664638	8.11425788782295
ERR1664642	ERR1664639	8.11804128447021
ERR1664642	ERR1664640	9.13269563858686
ERR1664644	ERR1664619	0
ERR1664644	ERR1664641	8.17808904354961
ERR1664645	ERR1664620	1.01807350993122
ERR1664646	ERR1664621	0
ERR1664646	ERR1664635	10.1717468630242
ERR1664646	ERR1664636	9.19469532994532
ERR1664646	ERR1664637	10.2146711557078
ERR1664646	ERR1664638	9.18767100390804
ERR1664646	ERR1664639	9.19324930700141
ERR1664646	ERR1664640	10.2166337542429
ERR1664646	ERR1664642	5.10017265823905
ERR1664647	ERR1664622	0
ERR1664648	ERR1664623	0
ERR1664648	ERR1664624	0
ERR1664648	ERR1664625	0
ERR1664648	ERR1664626	0
ERR1664648	ERR1664627	0
ERR1664648	ERR1664628	0
ERR1664649	ERR1664629	1.01712206392666
ERR1664649	ERR1664630	1.02202789042215
ERR1664649	ERR1664631	2.04388452668237
ERR1664649	ERR1664632	1.02203496493808
ERR1664649	ERR1664633	1.02238078530547
ERR1664649	ERR1664634	1.021753658855
ERR1664649	ERR1664641	10.2187486027655
ERR1664650	ERR1664621	9.13619388716138
ERR1664650	ERR1664635	0
ERR1664650	ERR1664636	0
ERR1664650	ERR1664637	0
ERR1664650	ERR1664638	0
ERR1664650	ERR1664639	0
ERR1664650	ERR1664640	0
ERR1664650	ERR1664642	8.16412077305618
ERR1664650	ERR1664646	9.1395404413729
ERR1664651	ERR1664619	7.13588923191153
ERR1664651	ERR1664629	10.1822221442047
ERR1664651	ERR1664630	10.2530409044999
ERR1664651	ERR1664631	11.2764782272339
ERR1664651	ERR1664632	11.2803628962061
ERR1664651	ERR1664633	11.2828306304676
ERR1664651	ERR1664634	10.2492540275684
ERR1664651	ERR1664641	0
ERR1664651	ERR1664644	7.13282847983806
ERR1664651	ERR1664649	11.1877909832136
ERR1664652	ERR1664621	5.07631875852067
ERR1664652	ERR1664635	9.15866745218559
ERR1664652	ERR1664636	8.18056898683811
ERR1664652	ERR1664637	9.20261947352173
ERR1664652	ERR1664638	8.17393618043288
ERR1664652	ERR1664639	8.17921500888
ERR1664652	ERR1664640	9.20367271200774
ERR1664652	ERR1664642	0
ERR1664652	ERR1664646	5.07767807175724
ERR1664652	ERR1664650	8.12193124372716
ERR1664653	ERR1664643	2.03606665518384
ERR1664654	ERR1664619	1.02059298459603
ERR1664654	ERR1664641	7.15739818764726
ERR1664654	ERR1664644	0
ERR1664654	ERR1664651	7.13312475658328
ERR1664655	ERR1664620	0
ERR1664655	ERR1664645	1.01792573192126
ERR1664657	ERR1664622	0
ERR1664657	ERR1664647	0
ERR1664658	ERR1664623	0
ERR1664658	ERR1664624	0
ERR1664658	ERR1664625	0
ERR1664658	ERR1664626	0
ERR1664658	ERR1664627	0
ERR1664658	ERR1664628	0
ERR1664658	ERR1664648	0
ERR1664659	ERR1664629	0
ERR1664659	ERR1664630	0
ERR1664659	ERR1664631	1.02378707066454
ERR1664659	ERR1664632	1.02397683552958
ERR1664659	ERR1664633	1.024220694067
ERR1664659	ERR1664634	0
ERR1664659	ERR1664641	10.2389764695705
ERR1664659	ERR1664649	1.01738957200445
ERR1664659	ERR1664651	10.1794834468059
ERR1664660	ERR1664621	12.2916557795583
ERR1664660	ERR1664635	1.01909248596094
ERR1664660	ERR1664636	0
ERR1664660	ERR1664637	0
ERR1664660	ERR1664638	0
ERR1664660	ERR1664639	1.01390025358277
ERR1664660	ERR1664640	0
ERR1664660	ERR1664642	10.1611508688948
ERR1664660	ERR1664646	12.2915035901369
ERR1664660	ERR1664650	0
ERR1664660	ERR1664652	10.2551137115216
ERR1664661	ERR1664619	7.15692845071194
ERR1664661	ERR1664629	10.1848539144955
ERR1664661	ERR1664630	10.1880031881058
ERR1664661	ERR1664631	11.2066892516557
ERR1664661	ERR1664632	10.1900326390919
ERR1664661	ERR1664633	11.2119324597517
ERR1664661	ERR1664634	10.1891205827423
ERR1664661	ERR1664641	0
ERR1664661	ERR1664644	8.1451703806363
ERR1664661	ERR1664649	11.1926073992119
ERR1664661	ERR1664651	1.01992591260495
ERR1664661	ERR1664654	7.12573575323041
ERR1664661	ERR1664659	11.2098693803633
ERR1664662	ERR1664621	5.07507064952479
ERR1664662	ERR1664635	9.14282201812194
ERR1664662	ERR1664636	8.15653476911606
ERR1664662	ERR1664637	9.17197386939934
ERR1664662	ERR1664638	8.14777753899062
ERR1664662	ERR1664639	8.15511017090848
ERR1664662	ERR1664640	9.17384920167389
ERR1664662	ERR1664642	0
ERR1664662	ERR1664646	5.07762478581354
ERR1664662	ERR1664650	8.12620471411612
ERR1664662	ERR1664652	0
ERR1664662	ERR1664660	10.2203271385207
ERR1664663	ERR1664643	1.01836775084559
ERR1664663	ERR1664653	2.03606510190102
ERR1665403	ERR1665402	5.08301481511652
ERR1665405	ERR1665404	0
ERR1679609	ERR1679605	0
ERR1679610	ERR1679605	0
ERR1679610	ERR1679609	0
ERR1679616	ERR1679614	0
ERR1679618	ERR1679615	0
ERR1815554	ERR1227527	8.12407887600353
ERR1815554	ERR1227529	11.1681762049881
ERR1815554	ERR1227530	9.14055841809269
ERR1815554	ERR1664630	9.16927750564275
ERR1815554	ERR1664631	12.2189495396403
ERR1815554	ERR1664632	12.2195654313554
ERR1815554	ERR1664634	12.2242593305025
ERR1815554	ERR1664641	11.2031589248588
ERR1815554	ERR1664644	9.23980315852848
ERR1815554	ERR1664651	11.3245739207871
ERR1815554	ERR1664659	8.2314518074155
ERR1815554	ERR1664661	12.2891446302997
ERR1815555	ERR1664621	12.3088981887452
ERR1815555	ERR1664635	8.17895204359607
ERR1815555	ERR1664636	7.13986425178809
ERR1815555	ERR1664637	8.16015216908534
ERR1815555	ERR1664638	7.13935774374786
ERR1815555	ERR1664639	8.15522545927604
ERR1815555	ERR1664640	8.16191698552432
ERR1815555	ERR1664650	7.18684936367105
ERR1815555	ERR1664660	9.18314118943678
ERR1873395	ERR1633796	11.2766273044847
ERR1873403	ERR1633956	10.5769455620047
ERR1873403	ERR1633964	9.51364958945345
ERR1873403	ERR1873390	3.14780394157553
ERR1873407	ERR1873402	6.08541633071204
ERR1873409	ERR1873389	8.10362562606043
ERR1873412	ERR1633956	12.3966784057061
ERR1873412	ERR1633964	11.3568331276897
ERR1873412	ERR1873390	8.22157183599046
ERR1873412	ERR1873399	11.2736644505054
ERR1873412	ERR1873403	7.28569606409516
ERR1873413	ERR1873390	10.3007906183164
ERR1873413	ERR1873403	8.33762566208726
ERR1873413	ERR1873412	10.235183199937
ERR1873414	ERR1873403	10.539024828573
ERR1873415	ERR1633964	12.3983121512876
ERR1873415	ERR1873390	11.2150389855881
ERR1873415	ERR1873399	6.13776479612487
ERR1873415	ERR1873403	9.43097523994568
ERR1873415	ERR1873412	10.2770785347378
ERR1873415	ERR1873413	12.365071305971
ERR1873416	ERR1633956	11.3153334572985
ERR1873416	ERR1633964	10.2665851196485
ERR1873416	ERR1873390	9.11128282098058
ERR1873416	ERR1873399	12.2789312134724
ERR1873416	ERR1873403	8.40699213916722
ERR1873416	ERR1873412	3.08769995436189
ERR1873416	ERR1873413	11.3483919188357
ERR1873416	ERR1873415	11.2194183255428
ERR1873422	ERR1873395	10.139033268972
ERR1873422	ERR1873421	11.210883082777
ERR1873423	ERR1633956	4.2253186643116
ERR1873423	ERR1633964	7.39610817437361
ERR1873423	ERR1873390	10.5502403946159
ERR1873423	ERR1873403	8.41841164606506
ERR1873423	ERR1873412	10.4261986992522
ERR1873423	ERR1873413	11.4675007737382
ERR1873423	ERR1873415	12.6442116254476
ERR1873423	ERR1873416	12.6794361313882
ERR1873426	ERR1873395	6.18216808285939
ERR1873426	ERR1873421	12.3233482273846
ERR1873426	ERR1873422	8.25649092302966
ERR1873430	ERR1873395	8.09876425857772
ERR1873430	ERR1873397	9.18790741003066
ERR1873430	ERR1873429	12.1549589323772
ERR1873431	ERR1633956	10.3068203028429
ERR1873431	ERR1633964	9.26198160747406
ERR1873431	ERR1873390	2.03231661925445
ERR1873431	ERR1873399	12.2178910730876
ERR1873431	ERR1873403	1.04247851537869
ERR1873431	ERR1873412	6.13967554027196
ERR1873431	ERR1873413	10.2603714536766
ERR1873431	ERR1873414	9.19965897267654
ERR1873431	ERR1873415	8.14858935694366
ERR1873431	ERR1873416	7.12269912048558
ERR1873431	ERR1873423	8.38740478365255
ERR1873434	ERR1873408	2.15288308181327
ERR1873435	ERR1193881	9.23102586284044
ERR1873436	ERR1873397	9.24051654306951
ERR1873436	ERR1873426	12.3840112472646
ERR1873436	ERR1873429	12.2612469157055
ERR1873436	ERR1873430	9.18228290800431
ERR1873439	ERR1873402	6.1586764965153
ERR1873439	ERR1873407	3.07857467669253
ERR1873449	ERR1873433	0
ERR1873450	ERR1633956	12.2099180975619
ERR1873450	ERR1633964	11.1867217689103
ERR1873450	ERR1873390	12.2765018027417
ERR1873450	ERR1873403	8.41395289146533
ERR1873450	ERR1873412	9.25311580429036
ERR1873450	ERR1873413	10.2817533258291
ERR1873450	ERR1873415	12.3561520823079
ERR1873450	ERR1873416	9.22419144385485
ERR1873450	ERR1873423	12.6150847689818
ERR1873450	ERR1873431	10.250378017349
ERR1873451	ERR1873390	9.17200728586428
ERR1873451	ERR1873399	11.252000139223
ERR1873451	ERR1873403	8.39807468515559
ERR1873451	ERR1873412	6.18117707490717
ERR1873451	ERR1873413	10.3316264830453
ERR1873451	ERR1873415	11.2555122203712
ERR1873451	ERR1873416	8.1309445810186
ERR1873451	ERR1873423	11.6137167253688
ERR1873451	ERR1873431	7.1385084017403
ERR1873452	ERR1873407	11.2207640319412
ERR1873452	ERR1873408	10.8569517056328
ERR1873452	ERR1873434	12.2877486657777
ERR1873453	ERR1873402	7.16051953591211
ERR1873453	ERR1873407	3.06912033897659
ERR1873453	ERR1873439	0
ERR1873454	ERR1873402	7.19293954144824
ERR1873454	ERR1873407	4.10667656739892
ERR1873454	ERR1873439	2.02684794957481
ERR1873454	ERR1873453	2.03329468667485
ERR1873455	ERR1633956	12.451246187875
ERR1873455	ERR1633964	11.3951899182041
ERR1873455	ERR1873390	10.2123222497091
ERR1873455	ERR1873403	9.42093514206185
ERR1873455	ERR1873412	4.1185985589989
ERR1873455	ERR1873413	12.3921551045261
ERR1873455	ERR1873415	12.2843701092988
ERR1873455	ERR1873416	1.01851387162729
ERR1873455	ERR1873431	8.15761903595275
ERR1873455	ERR1873450	11.3517376885771
ERR1873455	ERR1873451	8.10605522336516
ERR1873456	ERR1873407	9.16604086883853
ERR1873456	ERR1873408	10.8441755910066
ERR1873456	ERR1873434	12.2863423666664
ERR1873456	ERR1873439	10.3102574672328
ERR1873456	ERR1873440	8.24558123627392
ERR1873456	ERR1873452	8.09722541830851
ERR1873456	ERR1873453	11.3005096512066
ERR1873456	ERR1873454	10.3250468668308
ERR1873457	ERR1633964	12.4068751672133
ERR1873457	ERR1873390	10.1913282885859
ERR1873457	ERR1873399	12.2414077588879
ERR1873457	ERR1873403	7.3266659125388
ERR1873457	ERR1873412	0
ERR1873457	ERR1873413	11.3483149748404
ERR1873457	ERR1873415	11.2433881138493
ERR1873457	ERR1873416	5.08535211127827
ERR1873457	ERR1873423	10.5312989559914
ERR1873457	ERR1873431	7.12587584561024
ERR1873457	ERR1873450	11.3291912043436
ERR1873457	ERR1873451	7.08712974153418
ERR1873457	ERR1873455	5.06042080479472
ERR1873467	ERR1873407	9.19653471967987
ERR1873467	ERR1873408	8.65027168718903
ERR1873467	ERR1873434	10.2147945052836
ERR1873467	ERR1873439	12.4017218110626
ERR1873467	ERR1873440	12.403052622623
ERR1873467	ERR1873452	2.02652734072939
ERR1873467	ERR1873453	12.3614191807312
ERR1873467	ERR1873454	12.4181160839495
ERR1873467	ERR1873456	6.07916372586365
ERR1873468	ERR1633796	11.3497323205829
ERR1873468	ERR1873395	6.10499463453986
ERR1873468	ERR1873397	9.23701058994532
ERR1873468	ERR1873422	12.1968357703868
ERR1873468	ERR1873426	10.3389122211142
ERR1873468	ERR1873429	11.1676357113495
ERR1873468	ERR1873430	4.06783656732274
ERR1873468	ERR1873436	9.21464818413373
ERR1873469	ERR1873399	7.14754238770155
ERR1873469	ERR1873415	6.13629288317426
ERR1873470	ERR1873410	11.186745866965
ERR1873471	ERR1633956	3.11577418633201
ERR1873471	ERR1633964	6.22321295405989
ERR1873471	ERR1873390	10.2265930168895
ERR1873471	ERR1873403	8.36537101486695
ERR1873471	ERR1873412	10.2945711402429
ERR1873471	ERR1873413	12.3873951242106
ERR1873471	ERR1873415	12.2975062273219
ERR1873471	ERR1873416	11.224974239826
ERR1873471	ERR1873423	1.05219966194495
ERR1873471	ERR1873431	8.16684240644537
ERR1873471	ERR1873451	10.1395574986539
ERR1873471	ERR1873455	11.1407635986729
ERR1873472	ERR1873408	0
ERR1873472	ERR1873434	3.06720544377583
ERR1873472	ERR1873452	11.184344810786
ERR1873472	ERR1873456	10.1800441276679
ERR1873472	ERR1873467	8.13736689418695
ERR1873473	ERR1873408	6.52662016462347
ERR1873473	ERR1873434	10.3962166105606
ERR1873473	ERR1873454	12.1736769641167
ERR1873473	ERR1873456	10.3026557573415
ERR1873473	ERR1873467	12.396455396901
ERR1873473	ERR1873472	9.3500108166498
ERR1873474	ERR1873410	2.04964336907452
ERR1873478	ERR1633964	12.3426703700964
ERR1873478	ERR1873390	12.3524433600424
ERR1873478	ERR1873399	9.27482196429206
ERR1873478	ERR1873403	9.44639183819963
ERR1873478	ERR1873412	12.3493480667266
ERR1873478	ERR1873413	12.3539639820099
ERR1873478	ERR1873415	3.08446667959582
ERR1873478	ERR1873416	10.3100857215795
ERR1873478	ERR1873431	11.2982914614469
ERR1873478	ERR1873469	8.24819376243555
ERR1873479	ERR1873415	12.2744074619548
ERR1873479	ERR1873431	12.228945507361
ERR1873480	ERR1633796	11.2214820948735
ERR1873480	ERR1873426	5.20283873209384
ERR1873481	ERR1633956	11.3387478592234
ERR1873481	ERR1633964	10.2946243711625
ERR1873481	ERR1873390	7.1278601697914
ERR1873481	ERR1873403	5.26984024702749
ERR1873481	ERR1873412	8.25601960803601
ERR1873481	ERR1873413	11.3802387750155
ERR1873481	ERR1873414	5.08972120721581
ERR1873481	ERR1873415	10.2463699541131
ERR1873481	ERR1873416	9.14100180027534
ERR1873481	ERR1873423	10.5897410386038
ERR1873481	ERR1873431	5.11126202673137
ERR1873481	ERR1873450	10.2834106988683
ERR1873481	ERR1873451	10.1461110271487
ERR1873481	ERR1873455	10.1836302209415
ERR1873481	ERR1873457	10.1779505296346
ERR1873481	ERR1873471	10.1875433646111
ERR1873481	ERR1873478	10.3409317135175
ERR1873484	ERR1873412	10.3731621484959
ERR1873484	ERR1873416	11.3829162429982
ERR1873484	ERR1873457	10.2938647602863
ERR1873486	ERR1873395	11.1927201664184
ERR1873486	ERR1873397	12.3404346229275
ERR1873486	ERR1873422	9.15023874852249
ERR1873486	ERR1873426	8.29645743615732
ERR1873486	ERR1873429	8.12108489803244
ERR1873486	ERR1873430	8.14160379813931
ERR1873486	ERR1873436	7.16837270078067
ERR1873486	ERR1873468	6.07168869314002
ERR1873487	ERR1873415	12.3504347811608
ERR1873487	ERR1873431	12.3262382522835
ERR1873489	ERR1873408	11.9326809927114
ERR1873489	ERR1873452	10.1125294508177
ERR1873489	ERR1873456	10.1161424565886
ERR1873489	ERR1873467	8.10665997975881
ERR1873489	ERR1873472	11.186336377477
ERR1873490	ERR1633796	12.3713062559675
ERR1873490	ERR1873395	9.15947242633817
ERR1873490	ERR1873422	8.13498302023439
ERR1873490	ERR1873426	6.20550450889711
ERR1873490	ERR1873429	11.1721828550549
ERR1873490	ERR1873436	12.2863240597464
ERR1873490	ERR1873468	12.1391120215217
ERR1873490	ERR1873480	12.4098840352522
ERR1873490	ERR1873486	9.10147669942241
ERR1873491	ERR1873390	8.14405901518086
ERR1873491	ERR1873403	6.28953843636704
ERR1873491	ERR1873412	9.25535018194076
ERR1873491	ERR1873414	6.09855424731102
ERR1873491	ERR1873415	11.2420119264936
ERR1873491	ERR1873416	10.1604827272105
ERR1873491	ERR1873423	11.5912176047838
ERR1873491	ERR1873431	5.09373455148499
ERR1873491	ERR1873451	10.1248517766761
ERR1873491	ERR1873455	11.1612723556114
ERR1873491	ERR1873457	11.1492856604365
ERR1873491	ERR1873471	10.1490428987267
ERR1873491	ERR1873481	2.02981421265747
ERR1873493	ERR1873402	11.2112567309515
ERR1873493	ERR1873407	9.19084815243069
ERR1873493	ERR1873408	9.77508057302594
ERR1873493	ERR1873434	11.2754970027806
ERR1873493	ERR1873452	9.10284251278831
ERR1873493	ERR1873454	12.4340261978761
ERR1873493	ERR1873456	1.0125877245005
ERR1873493	ERR1873467	6.08498808333098
ERR1873493	ERR1873472	10.1733185335022
ERR1873493	ERR1873489	10.1163485340918
ERR1873494	ERR1873430	11.1856592789966
ERR1873494	ERR1873468	9.09921386122609
ERR1873496	ERR1873395	5.15230530720654
ERR1873496	ERR1873421	12.3484535124207
ERR1873496	ERR1873422	8.22160722994575
ERR1873496	ERR1873426	4.15549748724047
ERR1873496	ERR1873429	12.3470176200382
ERR1873496	ERR1873436	12.4486444729478
ERR1873496	ERR1873468	11.2900659992649
ERR1873496	ERR1873486	8.23486479547437
ERR1873496	ERR1873490	6.16437994310356
ERR1873498	ERR1873486	10.1575385537965
ERR1873498	ERR1873494	5.07389960312583
ERR1873499	ERR1873390	11.2482183845515
ERR1873499	ERR1873403	9.40618835546056
ERR1873499	ERR1873412	12.3492374499605
ERR1873499	ERR1873416	12.2452689877581
ERR1873499	ERR1873431	9.18281142131871
ERR1873499	ERR1873481	11.2068614312136
ERR1873499	ERR1873491	11.1642883633734
ERR1873500	ERR1873456	11.1663938074403
ERR1873500	ERR1873467	12.2140608335336
ERR1873500	ERR1873493	11.1475903002552
ERR1873501	ERR1873390	9.14778227984937
ERR1873501	ERR1873403	4.18636644965176
ERR1873501	ERR1873412	9.25016804234451
ERR1873501	ERR1873413	11.3402821539674
ERR1873501	ERR1873414	9.16256645404206
ERR1873501	ERR1873415	11.2300039946633
ERR1873501	ERR1873416	11.177707840777
ERR1873501	ERR1873423	11.5845631953688
ERR1873501	ERR1873431	3.04873961907285
ERR1873501	ERR1873457	10.1296834194706
ERR1873501	ERR1873471	12.1964608857008
ERR1873501	ERR1873481	9.16669210785868
ERR1873501	ERR1873484	11.3436674621369
ERR1873501	ERR1873491	10.1397282573246
ERR1873501	ERR1873499	12.1977178449312
ERR1873502	ERR1873408	11.943632715607
ERR1873502	ERR1873472	11.1919514670623
ERR1873503	ERR1873426	12.4155027457394
ERR1873503	ERR1873436	7.16288602627028
ERR1873503	ERR1873468	11.1262819073461
ERR1873503	ERR1873486	9.10587965317313
ERR1873503	ERR1873496	12.327722681538
ERR1873504	ERR1873395	10.1850143761412
ERR1873504	ERR1873397	12.3145933371112
ERR1873504	ERR1873422	10.175835277647
ERR1873504	ERR1873426	7.2321354172982
ERR1873504	ERR1873429	7.11439966953589
ERR1873504	ERR1873430	6.10461048148519
ERR1873504	ERR1873436	6.14340578502422
ERR1873504	ERR1873468	7.08435218168213
ERR1873504	ERR1873486	4.05531274676706
ERR1873504	ERR1873490	7.08806483719608
ERR1873504	ERR1873496	8.21305129145454
ERR1873504	ERR1873498	9.11887703954133
ERR1873504	ERR1873503	8.08562337286665
ERR1873507	ERR1873395	12.2366510535848
ERR1873507	ERR1873422	12.2235179934444
ERR1873507	ERR1873426	10.3304326333243
ERR1873507	ERR1873429	8.14187753539008
ERR1873507	ERR1873430	9.16722162840163
ERR1873507	ERR1873436	9.22674173360674
ERR1873507	ERR1873468	6.0812114265792
ERR1873507	ERR1873486	6.09398925926506
ERR1873507	ERR1873490	11.1617753883971
ERR1873507	ERR1873496	9.24451050324476
ERR1873507	ERR1873498	12.1724954276643
ERR1873507	ERR1873503	10.1414655967845
ERR1873507	ERR1873504	5.06749722252726
ERR1873509	ERR1873432	11.2164800658471
ERR1873509	ERR1873447	9.31123474275972
ERR1873510	ERR1873395	12.1836755812656
ERR1873510	ERR1873426	11.353268359233
ERR1873510	ERR1873496	9.26359726344262
ERR1873512	ERR1873444	3.04178941127755
ERR1873514	ERR1873397	9.23406487511089
ERR1873514	ERR1873426	11.3690577902078
ERR1873514	ERR1873429	12.2162274223965
ERR1873514	ERR1873430	11.2071711920278
ERR1873514	ERR1873436	5.13641828757259
ERR1873514	ERR1873468	9.13140210558351
ERR1873514	ERR1873486	8.13894972324
ERR1873514	ERR1873496	11.2658174104819
ERR1873514	ERR1873503	5.07380381168983
ERR1873514	ERR1873504	8.11642774150826
ERR1873514	ERR1873507	9.13985379477213
ERR1873515	ERR1873408	1.08638799544002
ERR1873515	ERR1873434	1.02411296219509
ERR1873515	ERR1873452	12.1290844054325
ERR1873515	ERR1873456	12.1406237468769
ERR1873515	ERR1873467	9.121731341442
ERR1873515	ERR1873472	1.01796005980335
ERR1873515	ERR1873473	11.3517637026535
ERR1873515	ERR1873493	12.1446204634977
ERR1873516	ERR1873402	7.12196328368483
ERR1873516	ERR1873407	4.07763279868211
ERR1873516	ERR1873439	8.26045806285183
ERR1873516	ERR1873453	8.23152695760055
ERR1873516	ERR1873454	7.23810943843985
ERR1873516	ERR1873456	11.1321575868477
ERR1873516	ERR1873467	11.1356919927034
ERR1873516	ERR1873493	11.1481713330961
ERR1873519	ERR1873407	9.19772727434798
ERR1873519	ERR1873408	11.8887337712994
ERR1873519	ERR1873434	12.2528148700163
ERR1873519	ERR1873440	12.4005623440227
ERR1873519	ERR1873452	10.1518091425396
ERR1873519	ERR1873456	5.07531723660966
ERR1873519	ERR1873467	8.10602607619214
ERR1873519	ERR1873472	12.228262693732
ERR1873519	ERR1873489	10.1562525644273
ERR1873519	ERR1873493	5.08155814361595
ERR1873519	ERR1873500	12.2279551705278
ERR1873519	ERR1873515	12.1782839386953
ERR1873519	ERR1873516	12.1584923961288
ERR1873520	ERR1873397	11.2845389809693
ERR1873520	ERR1873426	12.4000837066224
ERR1873520	ERR1873436	7.16675855897224
ERR1873520	ERR1873468	11.1302017891266
ERR1873520	ERR1873486	9.11980509456037
ERR1873520	ERR1873496	12.315445607755
ERR1873520	ERR1873503	6.0626637377366
ERR1873520	ERR1873504	8.08420044836886
ERR1873520	ERR1873507	10.1351307032662
ERR1873520	ERR1873514	0
ERR1873521	ERR1873395	3.05247447871029
ERR1873521	ERR1873421	12.2808590306473
ERR1873521	ERR1873422	7.11436501375287
ERR1873521	ERR1873426	3.10740640591745
ERR1873521	ERR1873429	12.1828782783109
ERR1873521	ERR1873430	12.2080105010876
ERR1873521	ERR1873436	11.2628591550036
ERR1873521	ERR1873468	9.09800125581737
ERR1873521	ERR1873486	8.07994792930866
ERR1873521	ERR1873490	5.05494262789199
ERR1873521	ERR1873496	1.02792908734785
ERR1873521	ERR1873503	11.1149363596351
ERR1873521	ERR1873504	9.10836038615236
ERR1873521	ERR1873507	10.1441800297633
ERR1873521	ERR1873510	8.12666445968763
ERR1873521	ERR1873514	10.1566316637707
ERR1873521	ERR1873520	12.1418793982999
ERR1873522	ERR1633819	2.0526117326995
ERR1873523	ERR1873395	12.2332842162691
ERR1873523	ERR1873397	7.18559993920575
ERR1873523	ERR1873430	8.14558595717449
