ERR1465792	ERR1367652	0
ERR1664628	ERR1664625	0
ERR1664628	ERR1664626	0
ERR1664628	ERR1664627	1.02017115750378
ERR1664629	ERR1664619	13.2707681714776
ERR1664629	ERR1664623	15.260130730084
ERR1664629	ERR1664624	15.2554241574654
ERR1664629	ERR1664625	15.2588883073768
ERR1664629	ERR1664626	15.2807697225169
ERR1664629	ERR1664627	15.2935726604525
ERR1664629	ERR1664628	15.2603102450275
ERR1664630	ERR1227527	17.3503091179502
ERR1664630	ERR1227529	18.3726134591694
ERR1664630	ERR1227530	16.3195431849258
ERR1664630	ERR1664619	13.3610096482444
ERR1664630	ERR1664623	15.3304286758488
ERR1664630	ERR1664624	16.3599148739526
ERR1664630	ERR1664625	16.3759292476624
ERR1664630	ERR1664626	15.3858822438482
ERR1664630	ERR1664627	15.3957839462506
ERR1664630	ERR1664628	15.3159498242274
ERR1664630	ERR1664629	0
ERR1664631	ERR1227530	19.3714489359536
ERR1664631	ERR1664619	14.3857926061717
ERR1664631	ERR1664623	15.3262734889087
ERR1664631	ERR1664624	17.3776301056637
ERR1664631	ERR1664625	16.3707660373475
ERR1664631	ERR1664626	16.4133099431811
ERR1664631	ERR1664627	16.4245906607103
ERR1664631	ERR1664628	15.3129397471718
ERR1664631	ERR1664629	1.02318004789642
ERR1664631	ERR1664630	1.01294849217915
ERR1664632	ERR1227530	19.3720583158267
ERR1664632	ERR1664619	13.3627023617119
ERR1664632	ERR1664623	15.3315780615066
ERR1664632	ERR1664624	16.3621373637397
ERR1664632	ERR1664625	16.3755873663837
ERR1664632	ERR1664626	15.3865075399443
ERR1664632	ERR1664627	15.4008194070555
ERR1664632	ERR1664628	16.3344777573078
ERR1664632	ERR1664629	0
ERR1664632	ERR1664630	0
ERR1664632	ERR1664631	0
ERR1664633	ERR1664619	14.3941349094099
ERR1664633	ERR1664623	15.334717802884
ERR1664633	ERR1664624	17.3879021459541
ERR1664633	ERR1664625	16.3809593371114
ERR1664633	ERR1664626	16.4174584336084
ERR1664633	ERR1664627	16.4273135496286
ERR1664633	ERR1664628	15.3177189572615
ERR1664633	ERR1664629	1.02354446820213
ERR1664633	ERR1664630	1.01322669851274
ERR1664633	ERR1664631	0
ERR1664633	ERR1664632	0
ERR1664634	ERR1227530	19.3839898436926
ERR1664634	ERR1664619	13.3571105800055
ERR1664634	ERR1664623	15.324983076265
ERR1664634	ERR1664624	16.3529552526855
ERR1664634	ERR1664625	16.3678220904143
ERR1664634	ERR1664626	15.3811766428345
ERR1664634	ERR1664627	15.3918155327134
ERR1664634	ERR1664628	15.306152778793
ERR1664634	ERR1664629	0
ERR1664634	ERR1664630	0
ERR1664634	ERR1664631	0
ERR1664634	ERR1664632	0
ERR1664634	ERR1664633	0
ERR1664635	ERR1664621	10.1714872838477
ERR1664636	ERR1227528	19.3850590536848
ERR1664636	ERR1664621	9.19445974655812
ERR1664636	ERR1664635	0
ERR1664637	ERR1664621	10.2138753673295
ERR1664637	ERR1664635	0
ERR1664637	ERR1664636	0
ERR1664638	ERR1227528	19.3943155409064
ERR1664638	ERR1664621	9.1862959604393
ERR1664638	ERR1664635	0
ERR1664638	ERR1664636	0
ERR1664638	ERR1664637	0
ERR1664639	ERR1664621	9.19170854314081
ERR1664639	ERR1664635	0
ERR1664639	ERR1664636	0
ERR1664639	ERR1664637	0
ERR1664639	ERR1664638	0
ERR1664640	ERR1664621	10.2167122232121
ERR1664640	ERR1664635	0
ERR1664640	ERR1664636	0
ERR1664640	ERR1664637	0
ERR1664640	ERR1664638	0
ERR1664640	ERR1664639	0
ERR1664641	ERR1664619	7.1921116903196
ERR1664641	ERR1664623	13.2810058841494
ERR1664641	ERR1664624	14.3080316865258
ERR1664641	ERR1664625	14.3258746669586
ERR1664641	ERR1664626	13.3328569738612
ERR1664641	ERR1664627	13.3440267722034
ERR1664641	ERR1664628	13.2692800001942
ERR1664641	ERR1664629	10.2302853316007
ERR1664641	ERR1664630	10.1340623878835
ERR1664641	ERR1664631	10.1310362743997
ERR1664641	ERR1664632	10.1307425357549
ERR1664641	ERR1664633	10.1326527611243
ERR1664641	ERR1664634	10.1315198166939
ERR1664642	ERR1227528	15.3444122085318
ERR1664642	ERR1664621	5.09989545216937
ERR1664642	ERR1664635	9.14092559594913
ERR1664642	ERR1664636	8.11853567152698
ERR1664642	ERR1664637	9.13437526753312
ERR1664642	ERR1664638	8.11425788782295
ERR1664642	ERR1664639	8.11804128447021
ERR1664642	ERR1664640	9.13269563858686
ERR1664644	ERR1227527	18.5446364967332
ERR1664644	ERR1227529	18.5265450945999
ERR1664644	ERR1227530	17.5125793765426
ERR1664644	ERR1664619	0
ERR1664644	ERR1664623	16.2631553511352
ERR1664644	ERR1664624	17.2943782715924
ERR1664644	ERR1664625	17.304462446854
ERR1664644	ERR1664626	16.3186946421058
ERR1664644	ERR1664627	17.3718733504461
ERR1664644	ERR1664628	17.2935780597097
ERR1664644	ERR1664629	13.2467330577205
ERR1664644	ERR1664630	14.3146608657761
ERR1664644	ERR1664631	14.3123130582731
ERR1664644	ERR1664632	13.2931929446134
ERR1664644	ERR1664633	15.341151914812
ERR1664644	ERR1664634	13.2879076744046
ERR1664644	ERR1664641	8.17808904354961
ERR1664645	ERR1664620	1.01807350993122
ERR1664646	ERR1227528	17.5109384102431
ERR1664646	ERR1664621	0
ERR1664646	ERR1664635	10.1717468630242
ERR1664646	ERR1664636	9.19469532994532
ERR1664646	ERR1664637	10.2146711557078
ERR1664646	ERR1664638	9.18767100390804
ERR1664646	ERR1664639	9.19324930700141
ERR1664646	ERR1664640	10.2166337542429
ERR1664646	ERR1664642	5.10017265823905
ERR1664647	ERR1664622	0
ERR1664648	ERR1664619	17.3462965114349
ERR1664648	ERR1664623	0
ERR1664648	ERR1664624	0
ERR1664648	ERR1664625	0
ERR1664648	ERR1664626	0
ERR1664648	ERR1664627	0
ERR1664648	ERR1664628	0
ERR1664648	ERR1664629	15.2595249919038
ERR1664648	ERR1664630	16.3423065693998
ERR1664648	ERR1664631	17.3633427655837
ERR1664648	ERR1664632	16.3451033651318
ERR1664648	ERR1664633	17.3695714116716
ERR1664648	ERR1664634	16.3365984840886
ERR1664648	ERR1664641	14.2996373729251
ERR1664648	ERR1664644	17.2829953033646
ERR1664649	ERR1227530	19.5740847378311
ERR1664649	ERR1664619	14.2782494878021
ERR1664649	ERR1664623	17.2654004817073
ERR1664649	ERR1664624	17.2666159374709
ERR1664649	ERR1664625	17.2723869304407
ERR1664649	ERR1664626	15.2680737801563
ERR1664649	ERR1664627	16.3158101648198
ERR1664649	ERR1664628	15.2398116517807
ERR1664649	ERR1664629	1.01712206392666
ERR1664649	ERR1664630	1.02202789042215
ERR1664649	ERR1664631	2.04388452668237
ERR1664649	ERR1664632	1.02203496493808
ERR1664649	ERR1664633	1.02238078530547
ERR1664649	ERR1664634	1.021753658855
ERR1664649	ERR1664641	10.2187486027655
ERR1664649	ERR1664644	13.2218001360023
ERR1664649	ERR1664648	16.2502373994952
ERR1664650	ERR1227528	19.5922158727625
ERR1664650	ERR1664621	9.13619388716138
ERR1664650	ERR1664635	0
ERR1664650	ERR1664636	0
ERR1664650	ERR1664637	0
ERR1664650	ERR1664638	0
ERR1664650	ERR1664639	0
ERR1664650	ERR1664640	0
ERR1664650	ERR1664642	8.16412077305618
ERR1664650	ERR1664646	9.1395404413729
ERR1664651	ERR1227530	19.6310353624635
ERR1664651	ERR1664619	7.13588923191153
ERR1664651	ERR1664623	13.2181193521098
ERR1664651	ERR1664624	14.2330902470797
ERR1664651	ERR1664625	14.2317902120268
ERR1664651	ERR1664626	13.2326930166421
ERR1664651	ERR1664627	14.2742290474368
ERR1664651	ERR1664628	13.227966251455
ERR1664651	ERR1664629	10.1822221442047
ERR1664651	ERR1664630	10.2530409044999
ERR1664651	ERR1664631	11.2764782272339
ERR1664651	ERR1664632	11.2803628962061
ERR1664651	ERR1664633	11.2828306304676
ERR1664651	ERR1664634	10.2492540275684
ERR1664651	ERR1664641	0
ERR1664651	ERR1664644	7.13282847983806
ERR1664651	ERR1664648	14.2422569272953
ERR1664651	ERR1664649	11.1877909832136
ERR1664652	ERR1227528	16.5016736357891
ERR1664652	ERR1664621	5.07631875852067
ERR1664652	ERR1664635	9.15866745218559
ERR1664652	ERR1664636	8.18056898683811
ERR1664652	ERR1664637	9.20261947352173
ERR1664652	ERR1664638	8.17393618043288
ERR1664652	ERR1664639	8.17921500888
ERR1664652	ERR1664640	9.20367271200774
ERR1664652	ERR1664642	0
ERR1664652	ERR1664646	5.07767807175724
ERR1664652	ERR1664650	8.12193124372716
ERR1664653	ERR1664643	2.03606665518384
ERR1664654	ERR1664619	1.02059298459603
ERR1664654	ERR1664623	17.2855358524231
ERR1664654	ERR1664624	17.2920830622359
ERR1664654	ERR1664625	17.299130135116
ERR1664654	ERR1664626	16.3176212366168
ERR1664654	ERR1664627	16.3488557206631
ERR1664654	ERR1664628	17.2873521276456
ERR1664654	ERR1664629	14.2558379651308
ERR1664654	ERR1664630	13.2933277914204
ERR1664654	ERR1664631	13.2917458893544
ERR1664654	ERR1664632	13.2949975305844
ERR1664654	ERR1664633	14.3212519671441
ERR1664654	ERR1664634	13.2896153467327
ERR1664654	ERR1664641	7.15739818764726
ERR1664654	ERR1664644	0
ERR1664654	ERR1664648	17.2813075308445
ERR1664654	ERR1664649	15.2543138224691
ERR1664654	ERR1664651	7.13312475658328
ERR1664655	ERR1664620	0
ERR1664655	ERR1664645	1.01792573192126
ERR1664657	ERR1664622	0
ERR1664657	ERR1664647	0
ERR1664658	ERR1227527	18.5633641812851
ERR1664658	ERR1227530	18.5615033886064
ERR1664658	ERR1664619	17.3313148871269
ERR1664658	ERR1664623	0
ERR1664658	ERR1664624	0
ERR1664658	ERR1664625	0
ERR1664658	ERR1664626	0
ERR1664658	ERR1664627	0
ERR1664658	ERR1664628	0
ERR1664658	ERR1664629	15.263581653065
ERR1664658	ERR1664630	16.3798751648189
ERR1664658	ERR1664631	16.3745150111765
ERR1664658	ERR1664632	16.3800227740707
ERR1664658	ERR1664633	16.3830351135643
ERR1664658	ERR1664634	16.37142027593
ERR1664658	ERR1664641	14.3271864513652
ERR1664658	ERR1664644	17.3024557663082
ERR1664658	ERR1664648	0
ERR1664658	ERR1664649	17.2702691013037
ERR1664658	ERR1664651	14.2318818927813
ERR1664658	ERR1664654	17.3028976630792
ERR1664659	ERR1227527	16.5246848981248
ERR1664659	ERR1227529	17.5469205177436
ERR1664659	ERR1227530	14.4544571131155
ERR1664659	ERR1664619	13.2679906315213
ERR1664659	ERR1664623	15.2636329825221
ERR1664659	ERR1664624	15.2583521740751
ERR1664659	ERR1664625	15.2620361846962
ERR1664659	ERR1664626	15.2841704104619
ERR1664659	ERR1664627	16.3154225639014
ERR1664659	ERR1664628	15.2675739170784
ERR1664659	ERR1664629	0
ERR1664659	ERR1664630	0
ERR1664659	ERR1664631	1.02378707066454
ERR1664659	ERR1664632	1.02397683552958
ERR1664659	ERR1664633	1.024220694067
ERR1664659	ERR1664634	0
ERR1664659	ERR1664641	10.2389764695705
ERR1664659	ERR1664644	13.2494582739271
ERR1664659	ERR1664648	15.2670050365905
ERR1664659	ERR1664649	1.01738957200445
ERR1664659	ERR1664651	10.1794834468059
ERR1664659	ERR1664654	14.2661275436292
ERR1664659	ERR1664658	15.265450055092
ERR1664660	ERR1664621	12.2916557795583
ERR1664660	ERR1664635	1.01909248596094
ERR1664660	ERR1664636	0
ERR1664660	ERR1664637	0
ERR1664660	ERR1664638	0
ERR1664660	ERR1664639	1.01390025358277
ERR1664660	ERR1664640	0
ERR1664660	ERR1664642	10.1611508688948
ERR1664660	ERR1664646	12.2915035901369
ERR1664660	ERR1664650	0
ERR1664660	ERR1664652	10.2551137115216
ERR1664661	ERR1664619	7.15692845071194
ERR1664661	ERR1664623	13.2197567610546
ERR1664661	ERR1664624	14.2445964994928
ERR1664661	ERR1664625	14.2590495053841
ERR1664661	ERR1664626	13.2661671341554
ERR1664661	ERR1664627	13.2805479109301
ERR1664661	ERR1664628	14.2291722159428
ERR1664661	ERR1664629	10.1848539144955
ERR1664661	ERR1664630	10.1880031881058
ERR1664661	ERR1664631	11.2066892516557
ERR1664661	ERR1664632	10.1900326390919
ERR1664661	ERR1664633	11.2119324597517
ERR1664661	ERR1664634	10.1891205827423
ERR1664661	ERR1664641	0
ERR1664661	ERR1664644	8.1451703806363
ERR1664661	ERR1664648	14.2331154430185
ERR1664661	ERR1664649	11.1926073992119
ERR1664661	ERR1664651	1.01992591260495
ERR1664661	ERR1664654	7.12573575323041
ERR1664661	ERR1664658	14.2573445780741
ERR1664661	ERR1664659	11.2098693803633
ERR1664662	ERR1227528	15.4088509496626
ERR1664662	ERR1664621	5.07507064952479
ERR1664662	ERR1664635	9.14282201812194
ERR1664662	ERR1664636	8.15653476911606
ERR1664662	ERR1664637	9.17197386939934
ERR1664662	ERR1664638	8.14777753899062
ERR1664662	ERR1664639	8.15511017090848
ERR1664662	ERR1664640	9.17384920167389
ERR1664662	ERR1664642	0
ERR1664662	ERR1664646	5.07762478581354
ERR1664662	ERR1664650	8.12620471411612
ERR1664662	ERR1664652	0
ERR1664662	ERR1664660	10.2203271385207
ERR1664663	ERR1664643	1.01836775084559
ERR1664663	ERR1664653	2.03606510190102
ERR1665403	ERR1665402	5.08301481511652
ERR1665405	ERR1665404	0
ERR1679609	ERR1679605	0
ERR1679610	ERR1679605	0
ERR1679610	ERR1679609	0
ERR1679616	ERR1679614	0
ERR1679618	ERR1679615	0
ERR1815554	ERR1227527	8.12407887600353
ERR1815554	ERR1227529	11.1681762049881
ERR1815554	ERR1227530	9.14055841809269
ERR1815554	ERR1664619	14.447025309414
ERR1815554	ERR1664623	15.3892595216486
ERR1815554	ERR1664624	17.4567229101215
ERR1815554	ERR1664625	16.444839384601
ERR1815554	ERR1664626	16.4797275433364
ERR1815554	ERR1664627	17.5363759691866
ERR1815554	ERR1664628	16.4083105636896
ERR1815554	ERR1664629	13.3651970458473
ERR1815554	ERR1664630	9.16927750564275
ERR1815554	ERR1664631	12.2189495396403
ERR1815554	ERR1664632	12.2195654313554
ERR1815554	ERR1664633	13.2388153436035
ERR1815554	ERR1664634	12.2242593305025
ERR1815554	ERR1664641	11.2031589248588
ERR1815554	ERR1664644	9.23980315852848
ERR1815554	ERR1664648	17.4395793465603
ERR1815554	ERR1664649	13.3467091951309
ERR1815554	ERR1664651	11.3245739207871
ERR1815554	ERR1664654	14.3785120143491
ERR1815554	ERR1664658	16.439039774486
ERR1815554	ERR1664659	8.2314518074155
ERR1815554	ERR1664661	12.2891446302997
ERR1815555	ERR1227528	17.3184695966621
ERR1815555	ERR1664621	12.3088981887452
ERR1815555	ERR1664635	8.17895204359607
ERR1815555	ERR1664636	7.13986425178809
ERR1815555	ERR1664637	8.16015216908534
ERR1815555	ERR1664638	7.13935774374786
ERR1815555	ERR1664639	8.15522545927604
ERR1815555	ERR1664640	8.16191698552432
ERR1815555	ERR1664642	15.3302020010614
ERR1815555	ERR1664646	18.4652877255921
ERR1815555	ERR1664650	7.18684936367105
ERR1815555	ERR1664652	16.4317072245823
ERR1815555	ERR1664660	9.18314118943678
ERR1815555	ERR1664662	15.3497163019605
ERR1815556	ERR1815553	15.2050489057358
ERR1873390	ERR1633956	14.3696951734104
ERR1873390	ERR1633964	14.3415042043369
ERR1873395	ERR1633796	11.2766273044847
ERR1873397	ERR1873395	14.2933262635617
ERR1873399	ERR1633956	16.6014037330988
ERR1873399	ERR1633964	15.5465591427859
ERR1873399	ERR1873390	14.3178654591078
ERR1873403	ERR1633956	10.5769455620047
ERR1873403	ERR1633964	9.51364958945345
ERR1873403	ERR1873390	3.14780394157553
ERR1873403	ERR1873399	13.5081132800456
ERR1873407	ERR1873402	6.08541633071204
ERR1873408	ERR1873402	17.3525464973734
ERR1873408	ERR1873407	14.2038096730807
ERR1873409	ERR1873389	8.10362562606043
ERR1873412	ERR1633956	12.3966784057061
ERR1873412	ERR1633964	11.3568331276897
ERR1873412	ERR1873390	8.22157183599046
ERR1873412	ERR1873399	11.2736644505054
ERR1873412	ERR1873403	7.28569606409516
ERR1873413	ERR1633956	14.459570375956
ERR1873413	ERR1633964	13.4253146147253
ERR1873413	ERR1873390	10.3007906183164
ERR1873413	ERR1873399	14.3841567710874
ERR1873413	ERR1873403	8.33762566208726
ERR1873413	ERR1873412	10.235183199937
ERR1873414	ERR1633956	17.4329583329377
ERR1873414	ERR1633964	17.4011135028803
ERR1873414	ERR1873390	13.2158311336946
ERR1873414	ERR1873403	10.539024828573
ERR1873414	ERR1873412	13.420822378108
ERR1873414	ERR1873413	16.5533137331762
ERR1873415	ERR1633956	13.4492014889486
ERR1873415	ERR1633964	12.3983121512876
ERR1873415	ERR1873390	11.2150389855881
ERR1873415	ERR1873399	6.13776479612487
ERR1873415	ERR1873403	9.43097523994568
ERR1873415	ERR1873412	10.2770785347378
ERR1873415	ERR1873413	12.365071305971
ERR1873415	ERR1873414	15.368277766499
ERR1873416	ERR1633956	11.3153334572985
ERR1873416	ERR1633964	10.2665851196485
ERR1873416	ERR1873390	9.11128282098058
ERR1873416	ERR1873399	12.2789312134724
ERR1873416	ERR1873403	8.40699213916722
ERR1873416	ERR1873412	3.08769995436189
ERR1873416	ERR1873413	11.3483919188357
ERR1873416	ERR1873414	15.2391734047462
ERR1873416	ERR1873415	11.2194183255428
ERR1873421	ERR1873395	15.2771089295879
ERR1873422	ERR1633796	17.4931554855097
ERR1873422	ERR1873395	10.139033268972
ERR1873422	ERR1873397	19.423844274182
ERR1873422	ERR1873421	11.210883082777
ERR1873423	ERR1633956	4.2253186643116
ERR1873423	ERR1633964	7.39610817437361
ERR1873423	ERR1873390	10.5502403946159
ERR1873423	ERR1873399	15.6931103981593
ERR1873423	ERR1873403	8.41841164606506
ERR1873423	ERR1873412	10.4261986992522
ERR1873423	ERR1873413	11.4675007737382
ERR1873423	ERR1873414	15.8916752458166
ERR1873423	ERR1873415	12.6442116254476
ERR1873423	ERR1873416	12.6794361313882
ERR1873426	ERR1633796	14.5546690191577
ERR1873426	ERR1873395	6.18216808285939
ERR1873426	ERR1873397	18.5074853705638
ERR1873426	ERR1873421	12.3233482273846
ERR1873426	ERR1873422	8.25649092302966
ERR1873429	ERR1873395	16.1987619376869
ERR1873429	ERR1873397	18.4001956613839
ERR1873429	ERR1873421	19.3587595927806
ERR1873429	ERR1873422	14.1717951709628
ERR1873429	ERR1873426	13.4115356091172
ERR1873430	ERR1633796	17.4649576476645
ERR1873430	ERR1873395	8.09876425857772
ERR1873430	ERR1873397	9.18790741003066
ERR1873430	ERR1873421	19.339917441115
ERR1873430	ERR1873422	14.2023215874724
ERR1873430	ERR1873426	13.3804444338923
ERR1873430	ERR1873429	12.1549589323772
ERR1873431	ERR1633956	10.3068203028429
ERR1873431	ERR1633964	9.26198160747406
ERR1873431	ERR1873390	2.03231661925445
ERR1873431	ERR1873399	12.2178910730876
ERR1873431	ERR1873403	1.04247851537869
ERR1873431	ERR1873412	6.13967554027196
ERR1873431	ERR1873413	10.2603714536766
ERR1873431	ERR1873414	9.19965897267654
ERR1873431	ERR1873415	8.14858935694366
ERR1873431	ERR1873416	7.12269912048558
ERR1873431	ERR1873423	8.38740478365255
ERR1873434	ERR1873402	19.458532277716
ERR1873434	ERR1873407	15.4474051143591
ERR1873434	ERR1873408	2.15288308181327
ERR1873435	ERR1193881	9.23102586284044
ERR1873436	ERR1633796	18.3806594933908
ERR1873436	ERR1873395	15.2948687030538
ERR1873436	ERR1873397	9.24051654306951
ERR1873436	ERR1873421	19.4786558107873
ERR1873436	ERR1873422	13.3078116941483
ERR1873436	ERR1873426	12.3840112472646
ERR1873436	ERR1873429	12.2612469157055
ERR1873436	ERR1873430	9.18228290800431
ERR1873439	ERR1873402	6.1586764965153
ERR1873439	ERR1873407	3.07857467669253
ERR1873439	ERR1873408	15.213131592159
ERR1873439	ERR1873434	18.7142267647935
ERR1873440	ERR1873402	17.438784489155
ERR1873440	ERR1873407	15.3656105640293
ERR1873440	ERR1873408	16.3156500411006
ERR1873440	ERR1873434	19.7593800790457
ERR1873440	ERR1873439	13.172340666994
ERR1873447	ERR1873432	16.5532860181311
ERR1873448	ERR1873441	14.200640561355
ERR1873449	ERR1873433	0
ERR1873450	ERR1633956	12.2099180975619
ERR1873450	ERR1633964	11.1867217689103
ERR1873450	ERR1873390	12.2765018027417
ERR1873450	ERR1873399	14.4389743984712
ERR1873450	ERR1873403	8.41395289146533
ERR1873450	ERR1873412	9.25311580429036
ERR1873450	ERR1873413	10.2817533258291
ERR1873450	ERR1873414	18.4408911428745
ERR1873450	ERR1873415	12.3561520823079
ERR1873450	ERR1873416	9.22419144385485
ERR1873450	ERR1873423	12.6150847689818
ERR1873450	ERR1873431	10.250378017349
ERR1873451	ERR1633956	13.4519753062513
ERR1873451	ERR1633964	14.4625411423813
ERR1873451	ERR1873390	9.17200728586428
ERR1873451	ERR1873399	11.252000139223
ERR1873451	ERR1873403	8.39807468515559
ERR1873451	ERR1873412	6.18117707490717
ERR1873451	ERR1873413	10.3316264830453
ERR1873451	ERR1873414	16.2861299240442
ERR1873451	ERR1873415	11.2555122203712
ERR1873451	ERR1873416	8.1309445810186
ERR1873451	ERR1873423	11.6137167253688
ERR1873451	ERR1873431	7.1385084017403
ERR1873451	ERR1873450	13.3834177663173
ERR1873452	ERR1873402	15.2734503022306
ERR1873452	ERR1873407	11.2207640319412
ERR1873452	ERR1873408	10.8569517056328
ERR1873452	ERR1873434	12.2877486657777
ERR1873452	ERR1873439	15.5153555979993
ERR1873452	ERR1873440	15.5116485599908
ERR1873453	ERR1873402	7.16051953591211
ERR1873453	ERR1873407	3.06912033897659
ERR1873453	ERR1873408	14.114627102585
ERR1873453	ERR1873434	18.6606224026532
ERR1873453	ERR1873439	0
ERR1873453	ERR1873440	13.185407686385
ERR1873453	ERR1873452	15.460622673482
ERR1873454	ERR1873402	7.19293954144824
ERR1873454	ERR1873407	4.10667656739892
ERR1873454	ERR1873408	15.2232995435706
ERR1873454	ERR1873434	18.7367494534407
ERR1873454	ERR1873439	2.02684794957481
ERR1873454	ERR1873440	13.1792635448159
ERR1873454	ERR1873452	15.5359446016223
ERR1873454	ERR1873453	2.03329468667485
ERR1873455	ERR1633956	12.451246187875
ERR1873455	ERR1633964	11.3951899182041
ERR1873455	ERR1873390	10.2123222497091
ERR1873455	ERR1873399	13.2732344628219
ERR1873455	ERR1873403	9.42093514206185
ERR1873455	ERR1873412	4.1185985589989
ERR1873455	ERR1873413	12.3921551045261
ERR1873455	ERR1873414	16.3371899465802
ERR1873455	ERR1873415	12.2843701092988
ERR1873455	ERR1873416	1.01851387162729
ERR1873455	ERR1873423	13.6974221571787
ERR1873455	ERR1873431	8.15761903595275
ERR1873455	ERR1873450	11.3517376885771
ERR1873455	ERR1873451	8.10605522336516
ERR1873456	ERR1873402	13.2117255600983
ERR1873456	ERR1873407	9.16604086883853
ERR1873456	ERR1873408	10.8441755910066
ERR1873456	ERR1873434	12.2863423666664
ERR1873456	ERR1873439	10.3102574672328
ERR1873456	ERR1873440	8.24558123627392
ERR1873456	ERR1873452	8.09722541830851
ERR1873456	ERR1873453	11.3005096512066
ERR1873456	ERR1873454	10.3250468668308
ERR1873457	ERR1633956	14.4996704931005
ERR1873457	ERR1633964	12.4068751672133
ERR1873457	ERR1873390	10.1913282885859
ERR1873457	ERR1873399	12.2414077588879
ERR1873457	ERR1873403	7.3266659125388
ERR1873457	ERR1873412	0
ERR1873457	ERR1873413	11.3483149748404
ERR1873457	ERR1873414	15.2883601890315
ERR1873457	ERR1873415	11.2433881138493
